zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index
27562139,Sold,Sugar Land,198700.0,3.0,2.0,1810.0,"2706 Quarry Hill Rd, Sugar Land, TX 77478",2706 Quarry Hill Rd,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Sugar Land's First Colony The Highlands Updated One Story in the Heart of Sugar Land. Dark, rich hand-scraped wood plank flooring graces the main living areas and hallways. Granite counters in Kitchen and Baths with updated cabinetry, fresh paint, new carpet in bedrooms, tile in baths. This open contemporary floor-plan has two main living areas. The kitchen shares a family room with an island of cabinetry and breakfast bar. The Living and Dining rooms share the same large area with High ceilings off the foyer. French doors lead from the kitchen Den area to the large side yard patio with 2x2 stone pads creating a handsome inviting garden scene. New roof just installed July 2018! North-South exposure helps the energy usage and enhance livability. This home is ready for move in!MoreWhat I Love About The HomeLocation! close to everything.  Great Schools! The Highlands elementary, Dulles Middle and High, https://www.fortbendisd.com/Domain/2402  Math and Science Academy.  Great Floorplan! Two living areas and a great outside patio!",Single Family,1979.0,Other,Central,2.0,No Data,6621.0,,,,,,,8.0,8.0,8.0,,,29.594005,-95.607023,http://www.zillow.com/homedetails/2706-Quarry-Hill-Rd-Sugar-Land-TX-77478/27562139_zpid/,201971,183794,222168,1665,1565,1798,09/17/18,201315.0,,,,,,
27562167,Sold,Sugar Land,215000.0,3.0,2.0,1865.0,"2210 Windy Meadow Dr, Sugar Land, TX 77478",2210 Windy Meadow Dr,Sugar Land,TX,77478,Sold,,,,"2210 Windy Meadow Dr, Sugar Land, TX is a single family home that contains 1,865 sq ft and was built in 1979. It contains 3 bedrooms and 2 bathrooms. This home last sold for $215,000 in June 2017. The Zestimate for this house is $222,748, which has decreased by $648 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has increased by $21/mo in the last 30 days. More",Single Family,1979.0,Other,Central,2.0,No Data,7318.0,,,,,,,8.0,8.0,8.0,,,29.594679,-95.605622,http://www.zillow.com/homedetails/2210-Windy-Meadow-Dr-Sugar-Land-TX-77478/27562167_zpid/,223596,201236,248192,1600,1520,1744,06/01/17,222748.0,,,,,,
27562173,Sold,Sugar Land,211105.0,3.0,2.0,1810.0,"2719 Quarry Hill Rd, Sugar Land, TX 77478",2719 Quarry Hill Rd,Sugar Land,TX,77478,Sold,,,,"2719 Quarry Hill Rd, Sugar Land, TX is a single family home that contains 1,810 sq ft and was built in 1979. It contains 3 bedrooms and 2 bathrooms. This home last sold for $211,105 in February 2020. The Zestimate for this house is $221,404, which has decreased by $1,162 in the last 30 days. The Rent Zestimate for this home is $1,650/mo, which has decreased by $2/mo in the last 30 days. More",Single Family,1979.0,Other,Central,2.0,No Data,6777.0,,,,,,,8.0,8.0,8.0,,,29.594238,-95.606272,http://www.zillow.com/homedetails/2719-Quarry-Hill-Rd-Sugar-Land-TX-77478/27562173_zpid/,221190,207919,234461,1650,1568,1799,02/06/20,221404.0,,,,,,
27562174,Sold,Sugar Land,175000.0,4.0,2.0,1635.0,"2715 Quarry Hill Rd, Sugar Land, TX 77478",2715 Quarry Hill Rd,Sugar Land,TX,77478,Sold,,,,"2715 Quarry Hill Rd, Sugar Land, TX is a single family home that contains 1,635 sq ft and was built in 1979. It contains 4 bedrooms and 2 bathrooms. This home last sold for $175,000 in April 2017. The Zestimate for this house is $181,652, which has decreased by $538 in the last 30 days. The Rent Zestimate for this home is $1,550/mo, which has decreased by $13/mo in the last 30 days. More",Single Family,1979.0,Other,Central,2.0,No Data,6912.0,,,,,,,8.0,8.0,8.0,,,29.594305,-95.606458,http://www.zillow.com/homedetails/2715-Quarry-Hill-Rd-Sugar-Land-TX-77478/27562174_zpid/,182457,164211,202527,1600,1456,1744,04/25/17,181652.0,,,,,,
27562190,Sold,Sugar Land,239900.0,3.0,2.0,2004.0,"2010 Echo Rdg, Sugar Land, TX 77478",2010 Echo Rdg,Sugar Land,TX,77478,Sold,,,,"2010 Echo Rdg, Sugar Land, TX is a single family home that contains 2,004 sq ft and was built in 1981. It contains 3 bedrooms and 2 bathrooms. This home last sold for $239,900 in May 2018. The Zestimate for this house is $241,664, which has decreased by $877 in the last 30 days. The Rent Zestimate for this home is $1,700/mo, which has decreased by $29/mo in the last 30 days. More",Single Family,1981.0,Other,Central,2.0,43.0,8010.0,,,,,,,8.0,8.0,8.0,,,29.59637,-95.606519,http://www.zillow.com/homedetails/2010-Echo-Rdg-Sugar-Land-TX-77478/27562190_zpid/,242667,230534,254800,1700,1615,1785,05/18/18,241664.0,,,,,,
27562191,Sold,Sugar Land,222000.0,4.0,2.0,1852.0,"2014 Echo Rdg, Sugar Land, TX 77478",2014 Echo Rdg,Sugar Land,TX,77478,Sold,,,,"2014 Echo Rdg, Sugar Land, TX is a single family home that contains 1,852 sq ft and was built in 1982. It contains 4 bedrooms and 2 bathrooms. This home last sold for $222,000 in February 2019. The Zestimate for this house is $223,309, which has decreased by $889 in the last 30 days. The Rent Zestimate for this home is $1,625/mo, which has decreased by $54/mo in the last 30 days. More",Single Family,1982.0,Forced air,Central,2.0,44.0,7048.0,,,,,,,8.0,8.0,8.0,,,29.596196,-95.60648,http://www.zillow.com/homedetails/2014-Echo-Rdg-Sugar-Land-TX-77478/27562191_zpid/,224560,204350,247016,1650,1551,1799,02/11/19,223309.0,,,,,,
27562403,For Sale,Sugar Land,218000.0,4.0,2.0,1905.0,"2126 Highland Hills Dr, Sugar Land, TX 77478",2126 Highland Hills Dr,Sugar Land,TX,77478,For sale,64.0,873.0,15.0,"This 1905 square foot single family home has 4 bedrooms and 2.0 bathrooms. It is located at 2126 Highland Hills Dr Sugar Land, Texas.",Single Family,1981.0,Other,Central,2.0,43.0,5061.0,114.0,2.0,Yes,1.0,1981.0,1441.0,8.0,8.0,8.0,,,29.596534,-95.612351,http://www.zillow.com/homedetails/2126-Highland-Hills-Dr-Sugar-Land-TX-77478/27562403_zpid/,212757,202119,223395,1750,1575,1837,,,,,,,,
27562405,Sold,Sugar Land,209700.0,3.0,2.0,1653.0,"2202 Highland Hills Dr, Sugar Land, TX 77478",2202 Highland Hills Dr,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.3/2/2A Open floor plan with corner wood burning fireplace, large dining room. Tall ceiling in living room. Butcher block counters in kitchen, stainless steel electric stove and dishwasher, recently replaced sliders in both breakfast room and master bedroom (very spacious!). Sprinkler system. Schedule your viewing today!More",Single Family,1981.0,Other,Central,2.0,43.0,5026.0,,,,,,,8.0,8.0,8.0,,,29.596424,-95.612062,http://www.zillow.com/homedetails/2202-Highland-Hills-Dr-Sugar-Land-TX-77478/27562405_zpid/,214657,195338,236123,1650,1468,1799,03/18/18,213577.0,,,,,,
27562439,Sold,Sugar Land,220100.0,3.0,2.0,1741.0,"2334 Sunset Trl, Sugar Land, TX 77478",2334 Sunset Trl,Sugar Land,TX,77478,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Location, Location, Location!!! Charming patio home just off of Lexington Blvd & close to Hwy 6. Convenient access to shopping, entertainment & medical facilities. A striking roofline makes way for high pitched ceilings inside! Living room features a pitched cathedral ceiling and a beautiful floor to ceiling brick fireplace. Sun-drenched kitchen/breakfast room adjoins with a private garden and sitting patio. Crisp white kitchen features an updated stainless range (2018) and a large bay window over the sink. All 3 bedrooms feature large closets and windows, and have been freshly painted (2019). 2 outdoor sitting areas (one covered). Sprinkler system. Large windows throughout the home. Sliding glass door in master bedroom leads to back yard. Master bath is large w/ double vanity w/ large sitting area & extra storage/countertop space. Water heater (2015). A/C (2011). Well maintained low pile carpet. Same owner for the last 23 years and has been well maintained & loved!More",Single Family,1982.0,Other,Central,2.0,43.0,5262.0,,,,,,,8.0,8.0,8.0,,,29.598458,-95.613357,http://www.zillow.com/homedetails/2334-Sunset-Trl-Sugar-Land-TX-77478/27562439_zpid/,221804,201842,243984,1650,1551,1799,04/30/19,220393.0,,,,,,
27562687,Sold,Sugar Land,208000.0,4.0,2.5,2583.0,"3311 Pecan Point Dr, Sugar Land, TX 77478",3311 Pecan Point Dr,Sugar Land,TX,77478,Sold,,,,"3311 Pecan Point Dr, Sugar Land, TX is a single family home that contains 2,583 sq ft and was built in 1981. It contains 4 bedrooms and 2.5 bathrooms. This home last sold for $208,000 in November 2018. The Zestimate for this house is $210,460, which has decreased by $180 in the last 30 days. The Rent Zestimate for this home is $1,799/mo, which has increased by $3/mo in the last 30 days. More",Single Family,1981.0,Other,Central,2.0,39.0,7657.0,,,,,,,8.0,8.0,8.0,,,29.59837,-95.597912,http://www.zillow.com/homedetails/3311-Pecan-Point-Dr-Sugar-Land-TX-77478/27562687_zpid/,210976,191988,232074,1800,1656,1998,11/30/18,210460.0,,,,,,
27562694,Sold,Sugar Land,150000.0,3.0,2.0,1304.0,"3339 Pecan Point Dr, Sugar Land, TX 77478",3339 Pecan Point Dr,Sugar Land,TX,77478,Sold,,,,"3339 Pecan Point Dr, Sugar Land, TX is a single family home that contains 1,304 sq ft and was built in 1981. It contains 3 bedrooms and 2 bathrooms. This home last sold for $150,000 in October 2017. The Zestimate for this house is $154,601, which has increased by $241 in the last 30 days. The Rent Zestimate for this home is $1,500/mo, which has increased by $10/mo in the last 30 days. More",Single Family,1981.0,Other,Central,2.0,No Data,6577.0,,,,,,,8.0,8.0,8.0,,,29.598189,-95.596531,http://www.zillow.com/homedetails/3339-Pecan-Point-Dr-Sugar-Land-TX-77478/27562694_zpid/,154601,139141,171607,1500,1350,1695,10/27/17,154601.0,,,,,,
27564673,Sold,Missouri City,115000.0,4.0,2.0,1854.0,"1510 Ashmore Dr, Missouri City, TX 77489",1510 Ashmore Dr,Missouri City,TX,77489,Sold,,,,"1510 Ashmore Dr, Missouri City, TX is a single family home that contains 1,854 sq ft and was built in 1975. It contains 4 bedrooms and 2 bathrooms. This home last sold for $115,000 in April 2017. The Zestimate for this house is $155,495, which has increased by $202 in the last 30 days. The Rent Zestimate for this home is $1,500/mo, which has increased by $10/mo in the last 30 days. More",Single Family,1975.0,Other,Central,2.0,No Data,7039.0,,,,,,,3.0,3.0,2.0,,,29.605066,-95.525671,http://www.zillow.com/homedetails/1510-Ashmore-Dr-Missouri-City-TX-77489/27564673_zpid/,155495,139946,172599,1500,1380,1590,04/25/17,155495.0,,,,,,
27564720,Sold,Missouri City,163500.0,4.0,2.0,1854.0,"1615 Castle Creek Dr, Missouri City, TX 77489",1615 Castle Creek Dr,Missouri City,TX,77489,Sold,,,,"1615 Castle Creek Dr, Missouri City, TX is a single family home that contains 1,854 sq ft and was built in 1976. It contains 4 bedrooms and 2 bathrooms. This home last sold for $163,500 in May 2018. The Zestimate for this house is $166,233, which has decreased by $607 in the last 30 days. The Rent Zestimate for this home is $1,500/mo, which has increased by $30/mo in the last 30 days. More",Single Family,1976.0,Other,Central,2.0,No Data,6930.0,,,,,,,3.0,3.0,2.0,,,29.605694,-95.521188,http://www.zillow.com/homedetails/1615-Castle-Creek-Dr-Missouri-City-TX-77489/27564720_zpid/,167068,152032,183775,1500,1395,1590,05/02/18,166233.0,,,,,,
27564738,Sold,Missouri City,133000.0,3.0,2.0,1970.0,"1514 Willow Mill Dr, Missouri City, TX 77489",1514 Willow Mill Dr,Missouri City,TX,77489,Sold,,,,"1514 Willow Mill Dr, Missouri City, TX is a single family home that contains 1,970 sq ft and was built in 1976. It contains 3 bedrooms and 2 bathrooms. This home last sold for $133,000 in March 2018. The Zestimate for this house is $136,233, which has increased by $264 in the last 30 days. The Rent Zestimate for this home is $1,550/mo, which has increased by $50/mo in the last 30 days. More",Single Family,1976.0,Other,Central,2.0,No Data,10036.0,,,,,,,3.0,3.0,2.0,,,29.606315,-95.521127,http://www.zillow.com/homedetails/1514-Willow-Mill-Dr-Missouri-City-TX-77489/27564738_zpid/,136233,122610,151219,1550,1410,1721,03/12/18,136233.0,,,,,,
27564745,For Sale,Missouri City,185000.0,4.0,2.0,1854.0,"1227 Twining Oaks Ln, Missouri City, TX 77489",1227 Twining Oaks Ln,Missouri City,TX,77489,For sale,214.0,1610.0,33.0,"Recently remodeled!! Welcome to 1227 Twining Oaks, a well-kept home featuring 4 bedrooms and 2 bath located inside Hunters Glen community. Easy access to Beltway 8 and Hwy 90. Great open floor plan, spacious kitchen complimented by black appliances, granite counters and custom backsplash that opens to large living area with fireplace, formal dining room, great curb appeal with a gorgeous stained glass front door, the list goes on! All in highly acclaimed Fort Bend ISD and at an amazing price. All bathroom sinks and cabinets will be replaced and the bathtub in the second bath will be replaced. This one won't last long!!",Single Family,1976.0,Other,Central,2.0,9.0,8982.0,100.0,2.0,Yes,1.0,1976.0,1164.0,3.0,3.0,2.0,,,29.60649,-95.522325,http://www.zillow.com/homedetails/1227-Twining-Oaks-Ln-Missouri-City-TX-77489/27564745_zpid/,184656,175423,193889,1600,1456,1744,,,,,,,,
27564819,Sold,Missouri City,145000.0,3.0,2.0,1351.0,"1718 Tower Grove Ct, Missouri City, TX 77489",1718 Tower Grove Ct,Missouri City,TX,77489,Sold,,,,"1718 Tower Grove Ct, Missouri City, TX is a single family home that contains 1,351 sq ft and was built in 1976. It contains 3 bedrooms and 2 bathrooms. This home last sold for $145,000 in April 2019. The Zestimate for this house is $146,261, which has increased by $303 in the last 30 days. The Rent Zestimate for this home is $1,400/mo, which has increased by $19/mo in the last 30 days. More",Single Family,1976.0,Forced air,Central,2.0,9.0,7871.0,,,,,,,3.0,3.0,2.0,,,29.603759,-95.523839,http://www.zillow.com/homedetails/1718-Tower-Grove-Ct-Missouri-City-TX-77489/27564819_zpid/,146261,133098,160887,1400,1260,1540,04/12/19,146261.0,,,,,,
27564867,Sold,Missouri City,125000.0,3.0,2.0,1351.0,"1638 Castle Creek Dr, Missouri City, TX 77489",1638 Castle Creek Dr,Missouri City,TX,77489,Sold,,,,"1638 Castle Creek Dr, Missouri City, TX is a single family home that contains 1,351 sq ft and was built in 1977. It contains 3 bedrooms and 2 bathrooms. This home last sold for $125,000 in November 2019. The Zestimate for this house is $140,500, which has increased by $451 in the last 30 days. The Rent Zestimate for this home is $1,400/mo, which has increased by $15/mo in the last 30 days. More",Single Family,1977.0,Other,Central,2.0,No Data,7174.0,,,,,,,3.0,3.0,2.0,,,29.604714,-95.521255,http://www.zillow.com/homedetails/1638-Castle-Creek-Dr-Missouri-City-TX-77489/27564867_zpid/,140500,127855,154550,1400,1302,1554,11/06/19,140500.0,,,,,,
27564889,Sold,Missouri City,155000.0,3.0,2.0,1854.0,"1611 Willow Mill Dr, Missouri City, TX 77489",1611 Willow Mill Dr,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Exquisite open floor plan with a family room, bar, carpet, laminate flooring, ceramic tile, All black appliances. Fridge stays !! New roof.. !! Freshly painted, Spacious closets, Corner nook in the master bedroom, elite fixtures throughout, fireplace, covered patio, Professionally manicured yard with tangerine trees in the backyard !! This one is a must see !!More",Single Family,1976.0,Other,Central,2.0,No Data,7914.0,,,,,,,3.0,3.0,2.0,,,29.60576,-95.520223,http://www.zillow.com/homedetails/1611-Willow-Mill-Dr-Missouri-City-TX-77489/27564889_zpid/,160131,144118,177745,1500,1395,1590,09/18/17,159730.0,,,,,,
27565007,For Sale,Missouri City,150000.0,3.0,2.0,1661.0,"934 Kenforest Dr, Missouri City, TX 77489",934 Kenforest Dr,Missouri City,TX,77489,For sale,90.0,578.0,3.0,Sold As Is. No Repairs.,Single Family,1975.0,Other,Central,2.0,9.0,7688.0,90.0,2.0,,1.0,1975.0,945.0,3.0,3.0,2.0,,,29.606533,-95.519667,http://www.zillow.com/homedetails/934-Kenforest-Dr-Missouri-City-TX-77489/27565007_zpid/,158415,139405,166336,1410,1340,1537,,,,,,,,
27565013,Sold,Missouri City,135710.0,3.0,2.0,1457.0,"910 Kenforest Dr, Missouri City, TX 77489",910 Kenforest Dr,Missouri City,TX,77489,Sold,,,,"910 Kenforest Dr, Missouri City, TX is a single family home that contains 1,457 sq ft and was built in 1975. It contains 3 bedrooms and 2 bathrooms. This home last sold for $135,710 in March 2018. The Zestimate for this house is $138,944, which has increased by $278 in the last 30 days. The Rent Zestimate for this home is $1,400/mo, which has increased by $33/mo in the last 30 days. More",Single Family,1975.0,Other,Central,2.0,No Data,7453.0,,,,,,,3.0,3.0,2.0,,,29.606539,-95.518431,http://www.zillow.com/homedetails/910-Kenforest-Dr-Missouri-City-TX-77489/27565013_zpid/,138944,125050,154228,1400,1260,1568,03/14/18,138944.0,,,,,,
