zpid,home type,region,value,bed,bath,sqft,address full,address,city,state,zip,status,time on zillow,views,saves,description,type,year built,heating,cooling,parking,hoa,lot,price/sqft,garage spaces,attached garage,stories,major remodel year,monthly cost,school 1,school 2,school 3,lat,lon,api lat,api lon,api link,api zestimate,api zestimate low,api zestimate high,api rent zestimate,api rent zestimate low,api rent zestimate high,date sold,home value,rent value,date available,pets,laundry,deposit & fees,api neighborhood index,rent estimate,closing cost,prop tax,total project cost,down payment,loan amount,monthly p&i,total cash needed,vacancy expense,repair expense,capex expense,management expense,hoa expense,monthly expenses,monthly cashflow,cash on cash roi
27566569,Sold,Missouri City,181800.0,4.0,3.0,1905.0,"811 Derby Ln, Missouri City, TX 77489",811 Derby Ln,Missouri City,TX,77489,Sold,,,,"811 Derby Ln, Missouri City, TX is a single family home that contains 1,905 sq ft and was built in 1985. It contains 4 bedrooms and 3 bathrooms. This home last sold for $181,800 in October 2017. The Zestimate for this house is $186,768, which has decreased by $461 in the last 30 days. The Rent Zestimate for this home is $1,550/mo. More",Single Family,1985.0,Other,Central,2.0,No Data,6320.0,,,,,,,3.0,3.0,2.0,,,29.599156,-95.515248,http://www.zillow.com/homedetails/811-Derby-Ln-Missouri-City-TX-77489/27566569_zpid/,187358.0,168622.0,207967.0,1500.0,1410.0,1650.0,10/31/17,186768.0,,,,,,,1500.0,6557.53,4121.876,195915.53,46839.5,140518.5,691.2665558465137,53397.03,75.0,75.0,75.0,120.0,60.0,1639.7562225131803,-139.75622251318032,-3.1407639528980615
27566653,Sold,Missouri City,127000.0,4.0,3.0,1884.0,"2053 Hickory Glen Dr, Missouri City, TX 77489",2053 Hickory Glen Dr,Missouri City,TX,77489,Sold,,,,"2053 Hickory Glen Dr, Missouri City, TX is a single family home that contains 1,884 sq ft and was built in 1984. It contains 4 bedrooms and 3 bathrooms. This home last sold for $127,000 in March 2019. The Zestimate for this house is $128,708, which has increased by $305 in the last 30 days. The Rent Zestimate for this home is $1,475/mo, which has increased by $29/mo in the last 30 days. More",Single Family,1984.0,Other,Central,2.0,20.0,5061.0,,,,,,,5.0,3.0,2.0,,,29.597881,-95.540182,http://www.zillow.com/homedetails/2053-Hickory-Glen-Dr-Missouri-City-TX-77489/27566653_zpid/,128708.0,117124.0,141579.0,1475.0,1313.0,1578.0,03/30/19,128708.0,,,,,,,1475.0,4504.78,2831.5760000000005,135212.78,32177.0,96531.0,474.8744962579292,36681.78,73.75,73.75,73.75,118.0,20.0,1270.089162924596,204.91083707540406,6.70340982609036
27566738,Sold,Missouri City,137000.0,3.0,3.0,1866.0,"2008 Village Park Dr, Missouri City, TX 77489",2008 Village Park Dr,Missouri City,TX,77489,Sold,,,,"2008 Village Park Dr, Missouri City, TX is a single family home that contains 1,866 sq ft and was built in 1986. It contains 3 bedrooms and 3 bathrooms. This home last sold for $137,000 in December 2018. The Zestimate for this house is $138,898, which has increased by $387 in the last 30 days. The Rent Zestimate for this home is $1,400/mo, which has decreased by $26/mo in the last 30 days. More",Single Family,1986.0,Other,Central,2.0,26.0,5044.0,,,,,,,3.0,3.0,2.0,,,29.598005999999998,-95.536804,http://www.zillow.com/homedetails/2008-Village-Park-Dr-Missouri-City-TX-77489/27566738_zpid/,138898.0,126397.0,152788.0,1400.0,1302.0,1540.0,12/13/18,138898.0,,,,,,,1400.0,4861.43,3055.7560000000003,145759.43,34724.5,104173.5,512.4710024336781,39585.93,70.0,70.0,70.0,112.0,26.0,1315.1173357670114,84.88266423298865,2.573116182431141
27566749,For Sale,Missouri City,198000.0,3.0,3.0,2435.0,"2030 Village Park Dr, Missouri City, TX 77489",2030 Village Park Dr,Missouri City,TX,77489,For sale,5.0,578.0,42.0,"This Missouri City two-story offers a fireplace, a den, a master bath granite vanity, and a two-car garage. This home has been virtually staged to illustrate its potential! Thanks for viewing!",Single Family,1987.0,Other,Central,2.0,29.0,5248.0,81.0,2.0,Yes,2.0,1987.0,1265.0,3.0,3.0,2.0,,,29.596927,-95.537994,http://www.zillow.com/homedetails/2030-Village-Park-Dr-Missouri-City-TX-77489/27566749_zpid/,189367.0,176111.0,198835.0,1700.0,1564.0,1785.0,,,,,,,,,1700.0,6627.845,4166.0740000000005,197994.845,47341.75,142025.25,698.6788601553537,53969.595,85.0,85.0,85.0,136.0,29.0,1665.851693488687,34.14830651131297,0.7592787719377098
27566809,Sold,Missouri City,152500.0,3.0,3.0,2126.0,"1934 Village Park Dr, Missouri City, TX 77489",1934 Village Park Dr,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Very beautiful home with custom paint throughout.Lots of natural light. Corner fireplace illuminates the living/dining combo. Laminate wood floors, dramatic high ceiling & 4' blinds makes this the perfect home for entertaining. Tile floors in entryway, kitchen, and breakfast area. Downstairs master bedroom & master bath w/Separate tub & shower & double sinks in master bath. Schedule a showing TODAY!More",Single Family,1994.0,Other,Central,2.0,31.0,5100.0,,,,,,,3.0,3.0,2.0,,,29.59873,-95.536,http://www.zillow.com/homedetails/1934-Village-Park-Dr-Missouri-City-TX-77489/27566809_zpid/,155028.0,141075.0,170531.0,1600.0,1504.0,1744.0,09/12/18,154603.0,,,,,,,1600.0,5425.98,3410.6160000000004,162453.98,38757.0,116271.0,571.9834307570177,44182.979999999996,80.0,80.0,80.0,128.0,31.0,1455.2014307570178,144.79856924298224,3.9326972307340675
27566855,Sold,Missouri City,170356.0,3.0,3.0,2126.0,"1913 Woodland Hills Dr, Missouri City, TX 77489",1913 Woodland Hills Dr,Missouri City,TX,77489,Sold,,,,"1913 Woodland Hills Dr, Missouri City, TX is a single family home that contains 2,126 sq ft and was built in 1995. It contains 3 bedrooms and 3 bathrooms. This home last sold for $170,356 in October 2017. The Zestimate for this house is $175,359, which has decreased by $337 in the last 30 days. The Rent Zestimate for this home is $1,575/mo, which has increased by $13/mo in the last 30 days. More",Single Family,1995.0,Other,Central,2.0,26.0,5235.0,,,,,,,3.0,3.0,2.0,,,29.599756,-95.534602,http://www.zillow.com/homedetails/1913-Woodland-Hills-Dr-Missouri-City-TX-77489/27566855_zpid/,175809.0,158228.0,195148.0,1550.0,1410.0,1690.0,10/03/17,175359.0,,,,,,,1550.0,6153.315,3867.7980000000007,183962.315,43952.25,131856.75,648.6559523309371,50105.565,77.5,77.5,77.5,124.0,26.0,1553.4724523309374,-3.472452330937358,-0.08316327332352862
27566859,For Sale,Missouri City,225000.0,4.0,3.0,2324.0,"1910 Wildwood Ridge Dr, Missouri City, TX 77489",1910 Wildwood Ridge Dr,Missouri City,TX,77489,For sale,34.0,551.0,21.0,Come see this two story home in the sought after Hunter's Green Subdivision. This home offers NEW A/C (2019) and fresh interior paint. Spacious floor plan with high ceilings in the living area.Cozy up in the family room that features a nice fireplace. Master Bedroom is located downstairs with a walk-in closet and dual sinks in the master bath with a separate tub and shower. The kitchen offers granite counter tops with stainless steel appliances. Newly installed faucets throughout the home. Half bathroom located on the main floor for guest convenience. Secondary bedrooms are upstairs along with a game room that's great for entertaining! There's also a covered patio in the back yard. Roof is 2 years old. This home will not last long! It is priced to sell! Call today to schedule an appointment. The seller is motivated to sell. Seller has warranties/documents on all work done on home. The home has NEVER FLOODED! Buyer to purchase survey.,Single Family,1995.0,Forced air,Central,2.0,29.0,5270.0,97.0,2.0,Yes,2.0,1995.0,1433.0,3.0,3.0,2.0,,,29.599331,-95.534245,http://www.zillow.com/homedetails/1910-Wildwood-Ridge-Dr-Missouri-City-TX-77489/27566859_zpid/,221132.0,210075.0,232189.0,1750.0,1610.0,1837.0,,,,,,,,,1750.0,7739.62,4864.904,230871.62,55283.0,165849.0,815.8773899564003,63022.62,87.5,87.5,87.5,140.0,29.0,1852.786056623067,-102.786056623067,-1.9571269481922584
27566871,Sold,Missouri City,161000.0,3.0,3.0,1474.0,"1934 Wildwood Ridge Dr, Missouri City, TX 77489",1934 Wildwood Ridge Dr,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Fantastic home in a well stablished Community of Hunters Green. Completely redone. High ceilings, New granite in kitchen and batrooms, new kitchen cabinets, new appliances, Tile floors new carpet, new trims and crown moldings. Beautiful fireplace perfect for cold winter nights. Freshly painted thorough the house. Nice curb appeal. owner still doing some TLC. You have to see it. Schedule your private showing today before is gone.More",Single Family,1993.0,Other,Central,2.0,26.0,5214.0,,,,,,,3.0,3.0,2.0,,,29.598102,-95.535599,http://www.zillow.com/homedetails/1934-Wildwood-Ridge-Dr-Missouri-City-TX-77489/27566871_zpid/,163231.0,148540.0,179554.0,1450.0,1305.0,1522.0,12/14/18,162828.0,,,,,,,1450.0,5713.085,3591.0820000000003,170944.085,40807.75,122423.25,602.2488027059547,46520.835,72.5,72.5,72.5,116.0,26.0,1461.0056360392882,-11.00563603928822,-0.28388921323415334
27567070,Sold,Missouri City,160000.0,3.0,2.0,1600.0,"1467 Willow Wisp Dr, Missouri City, TX 77489",1467 Willow Wisp Dr,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Great starter home in Hunter's Park neighborhood! This home has a large backyard with a new fence on two sides and no rear neighbors. Park is within walking distance. No carpet in home - tile floors in main living areas and laminate in bedrooms. Open concept living area, with over-sized family room that includes a wood-burning fireplace, separate dining area, and kitchen with breakfast bar! Each of the two baths have large vanities and two sinks. This floor plan was originally a 2-bedroom, but a 3rd bedroom was added (buyer to verify sq. footage). Per seller, roof is approximately 7-8 years old and HVAC 3-4 years old. HOME NEVER FLOODED! Close to the Beltway for your commuting ease. Come see today!!More",Single Family,1983.0,Other,Central,2.0,No Data,7405.0,,,,,,,3.0,3.0,2.0,,,29.608261,-95.52162299999999,http://www.zillow.com/homedetails/1467-Willow-Wisp-Dr-Missouri-City-TX-77489/27567070_zpid/,162354.0,147742.0,178589.0,1400.0,1302.0,1498.0,11/13/18,162055.0,,,,,,,1400.0,5682.39,3571.7880000000005,170036.39,40588.5,121765.5,599.0130680723795,46270.89,70.0,70.0,70.0,112.0,60.0,1478.6620680723795,-78.6620680723795,-2.040040329607997
27567196,For Sale,Missouri City,219500.0,4.0,3.0,2625.0,"1306 Hollowood Ln, Missouri City, TX 77489",1306 Hollowood Ln,Missouri City,TX,77489,For sale,5.0,205.0,6.0,"Spacious 4 bedroom located in Hunters Point Estates! Per owner: Roof is 2yrs old and house has never flooded. Some recent updated include exterior paint, new carpet/vinyl plank flooring, new kitchen cabinets, granite counter tops. Master down. Master bathroom has a nice size walk in closet, double sinks, separate tub and stand up shower. Large gameroom up with a deck that looks into backyard. Nice quiet neighborhood. Walking distance to Hunters Glen Park. MUST SEE!",Single Family,1987.0,Other,Central,2.0,23.0,6494.0,84.0,2.0,Yes,2.0,1987.0,1393.0,3.0,3.0,2.0,,,29.600153000000002,-95.52369499999999,http://www.zillow.com/homedetails/1306-Hollowood-Ln-Missouri-City-TX-77489/27567196_zpid/,209923.0,197328.0,220419.0,1700.0,1513.0,1938.0,,,,,,,,,1700.0,7347.305,4618.3060000000005,219270.305,52480.75,157442.25,774.5212331630765,59828.055,85.0,85.0,85.0,136.0,23.0,1773.38006649641,-73.38006649641011,-1.4718191957885332
27567241,Sold,Missouri City,175000.0,3.0,2.0,2150.0,"1802 Wood Orchard Dr, Missouri City, TX 77489",1802 Wood Orchard Dr,Missouri City,TX,77489,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Gorgeous 2-Story Cul-de-sac Home in Hunters Point Estates in Missouri City. Quiet Neighborhood with Friendly Neighbors. Open Floor Plan w/ High Ceilings & Over $30,000 in Updates! Lovely Light Fixtures, Fresh Paint, New Carpet Throughout the Home! Large Family Room w/ Tons of Natural Light, Wet Bar, & Nice Fireplace. Formal Dining Room with Wall Mirrors. Spacious Kitchen w/ Wood Cabinets, Neutral Backsplash, & New Stainless Steel Appliances - Refrigerator Included! All Bedrooms Upstairs. Nice Master Bedroom & Lovely Master Bathroom w/ Tile Flooring, Custom Shower, & Huge w/ Walk-In Closet. All Bathrooms Updated w/ New Cabinets & Classy Finishes. Large Covered Patio & Huge Backyard! Two Car Garage w/ New Flooring! New Washer/Dryer & Nest Thermostat Included! PRICED TO SELL - SCHEDULE A SHOWING TODAY!More",Single Family,1984.0,Other,Central,2.0,21.0,8258.0,,,,,,,3.0,3.0,2.0,,,29.601659,-95.51955600000001,http://www.zillow.com/homedetails/1802-Wood-Orchard-Dr-Missouri-City-TX-77489/27567241_zpid/,176193.0,160336.0,193812.0,1600.0,1456.0,1712.0,05/17/19,175204.0,,,,,,,1600.0,6166.755,3876.2460000000005,184359.755,44048.25,132144.75,650.0727392172461,50215.005,80.0,80.0,80.0,128.0,21.0,1562.0932392172463,37.906760782753736,0.9058669403558656
27568305,For Sale,Sugar Land,220000.0,3.0,3.0,2074.0,"4147 N New Meadows Dr, Sugar Land, TX 77479",4147 N New Meadows Dr,Sugar Land,TX,77479,For sale,197.0,1779.0,107.0,"This Sugar Land two-story corner home offers an in-ground pool, a fireplace, granite kitchen countertops, a den, and a two-car garage.",Single Family,1994.0,Forced air,Central,2.0,88.0,5370.0,106.0,2.0,Yes,2.0,2009.0,1499.0,10.0,10.0,7.0,,,29.600134999999998,-95.695197,http://www.zillow.com/homedetails/4147-N-New-Meadows-Dr-Sugar-Land-TX-77479/27568305_zpid/,210826.0,200285.0,221367.0,1750.0,1610.0,1837.0,,,,,,,,,1750.0,7378.91,4638.1720000000005,220204.91,52706.5,158119.5,777.8528960754122,60085.41,87.5,87.5,87.5,140.0,88.0,1854.8672294087455,-104.86722940874552,-2.0943632620713517
27568308,Sold,Sugar Land,178073.0,3.0,2.0,1896.0,"4135 N New Meadows Dr, Sugar Land, TX 77479",4135 N New Meadows Dr,Sugar Land,TX,77479,Sold,,,,"Note: This property is not currently for sale or for rent on Zillow. The description below may be from a previous listing.Nice one story single family home in the remarkable New Territory subdivision. Great schools in this area. Recreational facilities including: Tennis court, swimming pool, and playground. Fresh paint throughout, Wood floor and tiles, and carpets in all 3 bedrooms. Priced to sell AS-IS! Seller will not do any repairs,Solar screens on windows, save $ on energy. OPEN HOUSE 09/4/2016 2:00PM-4:00PMMoreWhat I Love About The HomeGreat neighborhood and schools. Commute to work with easy access to major highways.",Single Family,1991.0,Forced air,Central,2.0,101.0,5514.0,,,,,,,10.0,10.0,7.0,,,29.600077000000002,-95.695714,http://www.zillow.com/homedetails/4135-N-New-Meadows-Dr-Sugar-Land-TX-77479/27568308_zpid/,222171.0,211062.0,233280.0,1750.0,1610.0,1837.0,12/26/17,222297.0,,,,,,,1750.0,7775.985,4887.762,231946.985,55542.75,166628.25,819.7108315576373,63318.735,87.5,87.5,87.5,140.0,101.0,1930.5243315576372,-180.5243315576372,-3.421249617023534
27568310,For Sale,Sugar Land,214999.0,3.0,2.0,1910.0,"4127 N New Meadows Dr, Sugar Land, TX 77479",4127 N New Meadows Dr,Sugar Land,TX,77479,For sale,4.0,562.0,26.0,"Great Investor Opportunity! Property has been updated and major systems are in great condition. New exterior and interior paint throughout. Brand new kitchen updates with new granite counter tops and backsplash. New flooring in entry, kitchen, utility room and bathrooms. Wood laminate flooring throughout living and bedroom areas. Very nice layout! The decking out back has been recently re-done and back fencing is new too. Recent roof updates and plumbing has been completely updated. Double pane windows and lots of natural light throughout the home. The great thing is that this one is Tenant Occupied already through MAY 2020. No losses or expenses finding a tenant! Washer, dryer and fridge are included and will stay with the home. Low taxes, Great FBISD schools, Great access to freeways! Don't miss this!",Single Family,1992.0,Other,Central,2.0,85.0,5488.0,113.0,2.0,Yes,1.0,1992.0,1464.0,10.0,10.0,7.0,,,29.600038,-95.69605899999999,http://www.zillow.com/homedetails/4127-N-New-Meadows-Dr-Sugar-Land-TX-77479/27568310_zpid/,206859.0,196516.0,217202.0,1750.0,1663.0,1837.0,,,,,,,,,1750.0,7240.065,4550.898,216099.065,51714.75,155144.25,763.2164544660702,58954.815,87.5,87.5,87.5,140.0,85.0,1829.9579544660703,-79.9579544660703,-1.627509904988835
27568314,For Sale,Sugar Land,243900.0,4.0,3.0,2304.0,"4111 N New Meadows Dr, Sugar Land, TX 77479",4111 N New Meadows Dr,Sugar Land,TX,77479,For sale,117.0,830.0,36.0,"This beautiful 4 bedroom 2.5 bath home is an amazing find. Upon entry you are greeted by a perfectly placed formal dining room with hardwood laminate floors and direct access to the kitchen; it's an entertainer's dream! After passing through the entryway you come to a warm and welcoming family room that features hardwood laminate floors and a cozy tile-fronted fireplace. Creating your favorite meals is a real treat in the gorgeous kitchen equipped with granite countertops, stone backsplash, tile floors, an undermount sink, breakfast bar and cabinets that provide unmatched storage space. In the evenings, withdraw to the spacious master suite complete with a luxurious bathroom showcasing double sinks, walk-in his and hers closets, a whirlpool soaking tub and a tiled walk-in shower. The 2nd floor contains a game room and all three secondary bedrooms. Stairs have a chair lift! The home also has a backyard with impeccable landscaping & a covered back patio perfect for outdoor entertaining.",Single Family,1992.0,Other,Central,2.0,88.0,5445.0,106.0,2.0,Yes,2.0,1992.0,1653.0,10.0,10.0,7.0,,,29.599964,-95.69674599999999,http://www.zillow.com/homedetails/4111-N-New-Meadows-Dr-Sugar-Land-TX-77479/27568314_zpid/,234582.0,222853.0,246311.0,1800.0,1656.0,1944.0,,,,,,,,,1800.0,8210.37,5160.804,244792.37,58645.5,175936.5,865.5018264690425,66855.87,90.0,90.0,90.0,144.0,88.0,1997.5688264690425,-197.5688264690425,-3.546174655461832
27568316,For Sale,Sugar Land,244999.0,4.0,3.0,2621.0,"4103 N New Meadows Dr, Sugar Land, TX 77479",4103 N New Meadows Dr,Sugar Land,TX,77479,For sale,18.0,105.0,8.0,"Beautiful 2 story home with a huge backyard zoned to Fort Bend ISD including exemplary Brazos Bend Elementary School. Located in Sugar Land's New Territory community that has 450 acres of parks, lakes, greenbelts & high quality recreation centers. Home is within walking distance of community park & pool. The spacious family room features a stone fireplace & opens to the kitchen. The kitchen includes tons of cabinet space, island with bar seating & an adjoining breakfast nook. The formal dining room conveniently connects to the kitchen. A den/formal living room is located at the front of the home & opens the formal dining room. The master suite easily fits king-sized furniture & includes a bathroom w/double sinks, large soaking tub & separate shower. Upstairs, you will find a game room/loft area & spacious secondary bedrooms. A large covered patio overlooks the expansive backyard! The prime location provides easy access to Highway 90, Grand Parkway & other major thoroughfares.",Single Family,1992.0,Other,Central,2.0,88.0,7252.0,93.0,2.0,Yes,2.0,1992.0,1660.0,10.0,10.0,7.0,,,29.599952000000002,-95.69716700000001,http://www.zillow.com/homedetails/4103-N-New-Meadows-Dr-Sugar-Land-TX-77479/27568316_zpid/,236260.0,224447.0,248073.0,1850.0,1702.0,1998.0,,,,,,,,,1850.0,8269.1,5197.72,246529.1,59065.0,177195.0,871.6928899982778,67334.1,92.5,92.5,92.5,148.0,88.0,2018.336223331611,-168.3362233316111,-3.0000173463064526
